Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,isolate,Age,BIOMATERIAL_PROVIDER,BioSampleModel,tissue,BREED,COUNTRY,strain,isolation_source,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name
SRR2032741,WGS,2003,163765002,PRJNA54005,SAMN03165174,676737513,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:18:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032742,WGS,6623,541444348,PRJNA54005,SAMN03165174,2118616795,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:20:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032743,WGS,5949,486328553,PRJNA54005,SAMN03165174,1913673852,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:19:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032744,WGS,4079,333434578,PRJNA54005,SAMN03165174,1326106038,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:18:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032745,WGS,3207,262154809,PRJNA54005,SAMN03165174,1057460800,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:19:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032746,WGS,3988,326008843,PRJNA54005,SAMN03165174,1297896207,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:18:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032747,WGS,3422,279799010,PRJNA54005,SAMN03165174,1126664273,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:19:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032748,WGS,1925,157408175,PRJNA54005,SAMN03165174,642024007,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032749,WGS,3596,293975373,PRJNA54005,SAMN03165174,1175573590,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032750,WGS,2348,191971570,PRJNA54005,SAMN03165174,772435459,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:15:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032751,WGS,3303,270064229,PRJNA54005,SAMN03165174,1075338388,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032752,WGS,3034,248053075,PRJNA54005,SAMN03165174,1004212234,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032753,WGS,3067,250723512,PRJNA54005,SAMN03165174,1009180036,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032754,WGS,3151,257646969,PRJNA54005,SAMN03165174,1032833445,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032755,WGS,3210,262407160,PRJNA54005,SAMN03165174,1061684561,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032756,WGS,2644,216155109,PRJNA54005,SAMN03165174,878749694,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032757,WGS,4414,360838667,PRJNA54005,SAMN03165174,1440700612,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032758,WGS,3796,310366581,PRJNA54005,SAMN03165174,1247240818,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032759,WGS,3994,326509567,PRJNA54005,SAMN03165174,1313314763,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032760,WGS,2832,231511480,PRJNA54005,SAMN03165174,933939522,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032761,WGS,4431,362207688,PRJNA54005,SAMN03165174,1419328307,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032762,WGS,3767,307945367,PRJNA54005,SAMN03165174,1242349210,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032763,WGS,3271,267385394,PRJNA54005,SAMN03165174,1083544513,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:18:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032764,WGS,3183,260214374,PRJNA54005,SAMN03165174,1045107252,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032765,WGS,1689,138142145,PRJNA54005,SAMN03165174,577211929,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032766,WGS,1526,124742625,PRJNA54005,SAMN03165174,525471784,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032767,WGS,1480,120991688,PRJNA54005,SAMN03165174,514038018,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033056,PacBio RS,PWG_NGTDRG.37503-1_2sB,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032768,WGS,5953,486630255,PRJNA54005,SAMN03165174,1930482059,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033056,PacBio RS,PWG_NGTDRG.37503-1_2sB,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032769,WGS,7100,580419714,PRJNA54005,SAMN03165174,2293090286,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033056,PacBio RS,PWG_NGTDRG.37503-1_2sB,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:17:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032770,WGS,1870,152882122,PRJNA54005,SAMN03165174,639405654,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033056,PacBio RS,PWG_NGTDRG.37503-1_2sB,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:13:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032771,WGS,2899,237022449,PRJNA54005,SAMN03165174,956276834,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032772,WGS,3377,276053629,PRJNA54005,SAMN03165174,1113015642,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032773,WGS,3612,295310845,PRJNA54005,SAMN03165174,1181038264,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032774,WGS,6239,510014738,PRJNA54005,SAMN03165174,2001275313,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:16:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032775,WGS,3761,307470418,PRJNA54005,SAMN03165174,1235683953,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032776,WGS,3350,273855277,PRJNA54005,SAMN03165174,1104261998,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032777,WGS,2859,233777561,PRJNA54005,SAMN03165174,951514881,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:13:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032778,WGS,3532,288743801,PRJNA54005,SAMN03165174,1156924125,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032779,WGS,1788,146184448,PRJNA54005,SAMN03165174,601262787,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:13:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032780,WGS,2394,195726310,PRJNA54005,SAMN03165174,807287178,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:13:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032781,WGS,2796,228597505,PRJNA54005,SAMN03165174,931390853,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:15:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032782,WGS,3343,273267984,PRJNA54005,SAMN03165174,1110137669,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:14:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032783,WGS,3337,272841480,PRJNA54005,SAMN03165174,1092846399,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:13:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032784,WGS,2088,170745755,PRJNA54005,SAMN03165174,705666796,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:12:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032785,WGS,1497,122441048,PRJNA54005,SAMN03165174,519920190,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:10:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032786,WGS,3397,277716008,PRJNA54005,SAMN03165174,1125691460,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:12:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032787,WGS,3253,265981736,PRJNA54005,SAMN03165174,1068937609,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033055,PacBio RS,PWG_NGTDRG.37503-1_2sC,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:12:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032788,WGS,1783,145800343,PRJNA54005,SAMN03165174,610266989,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033054,PacBio RS,PWG_NGTDRG.37503-1_1sA,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:12:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
SRR2032789,WGS,1967,160824350,PRJNA54005,SAMN03165174,670143829,BCM,public,"pacbio_native,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1033056,PacBio RS,PWG_NGTDRG.37503-1_2sB,SINGLE,RANDOM,GENOMIC,Papio anubis,PACBIO_SMRT,2015-05-19T00:00:00Z,2015-05-19T12:11:00Z,1,PANU.00-37503,male,SRP026666,37503,adult,"Laura A. Cox and Jera Pecotte\, Southwest National Primate Research Center",Model organism or animal,blood,not applicable,,not applicable,,,,
